medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,team,team_gender,discipline,event,event_type,url_event,birth_date,code
03-08-2024,Gold Medal,1,BOUKLI Shirine,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,24-01-1999,
03-08-2024,Gold Medal,1,BUCHARD Amandine,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,12-07-1995,
03-08-2024,Gold Medal,1,CYSIQUE Sarah Leonie,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,06-07-1998,
03-08-2024,Gold Medal,1,AGBEGNENOU Clarisse,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,25-10-1992,
03-08-2024,Gold Medal,1,GAHIE Marie Eve,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,27-11-1996,
03-08-2024,Gold Medal,1,DICKO Romane,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,30-09-1999,
03-08-2024,Gold Medal,1,MALONGA Madeleine,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,25-12-1993,
03-08-2024,Gold Medal,1,GABA Joan-Benjamin,Male,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,07-01-2001,
03-08-2024,Gold Medal,1,KHYAR Walide,Male,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,09-06-1995,
03-08-2024,Gold Medal,1,MKHEIDZE Luka,Male,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,05-01-1996,
03-08-2024,Gold Medal,1,DJALO Alpha Oumar,Male,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,05-09-1996,
03-08-2024,Gold Medal,1,NGAYAP HAMBOU Maxime-Gael,Male,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,22-06-2001,
03-08-2024,Gold Medal,1,DIESSE Aurelien,Male,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,16-10-1997,
03-08-2024,Gold Medal,1,RINER Teddy,Male,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,07-04-1989,
03-08-2024,Silver Medal,2,ABE Uta,Female,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,14-07-2000,
03-08-2024,Silver Medal,2,FUNAKUBO Haruka,Female,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,10-10-1998,
03-08-2024,Silver Medal,2,TSUNODA Natsumi,Female,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,06-08-1992,
03-08-2024,Silver Medal,2,NIIZOE Saki,Female,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,04-07-1996,
03-08-2024,Silver Medal,2,TAKAICHI Miku,Female,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,07-04-1994,
03-08-2024,Silver Medal,2,SONE Akira,Female,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,09-07-2000,
03-08-2024,Silver Medal,2,TAKAYAMA Rika,Female,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,27-08-1994,
03-08-2024,Silver Medal,2,ABE Hifumi,Male,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,09-08-1997,
03-08-2024,Silver Medal,2,HASHIMOTO Soichi,Male,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,24-08-1991,
03-08-2024,Silver Medal,2,NAGAYAMA Ryuju,Male,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,15-04-1996,
03-08-2024,Silver Medal,2,MURAO Sanshiro,Male,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,28-08-2000,
03-08-2024,Silver Medal,2,NAGASE Takanori,Male,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,14-10-1993,
03-08-2024,Silver Medal,2,SAITO Tatsuru,Male,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,08-03-2002,
03-08-2024,Silver Medal,2,WOLF Aaron,Male,Japan,JPN,Japan,Japan,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/fnl-00010000,25-02-1996,
03-08-2024,Bronze Medal,3,PIMENTA Larissa,Female,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,01-03-1999,
03-08-2024,Bronze Medal,3,SILVA Rafaela,Female,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,24-04-1992,
03-08-2024,Bronze Medal,3,QUADROS Ketleyn,Female,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,01-10-1987,
03-08-2024,Bronze Medal,3,SOUZA Beatriz,Female,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,20-05-1998,
03-08-2024,Bronze Medal,3,CARGNIN Daniel,Male,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,20-12-1997,
03-08-2024,Bronze Medal,3,LIMA Willian,Male,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,31-01-2000,
03-08-2024,Bronze Medal,3,MACEDO Rafael,Male,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,15-08-1994,
03-08-2024,Bronze Medal,3,SCHIMIDT Guilherme,Male,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,06-11-2000,
03-08-2024,Bronze Medal,3,GONCALVES Leonardo,Male,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,01-03-1996,
03-08-2024,Bronze Medal,3,SILVA Rafael,Male,Brazil,BRA,Brazil,Brazil,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00010000,11-05-1987,
03-08-2024,Bronze Medal,3,HUH Mimi,Female,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,19-12-2002,
03-08-2024,Bronze Medal,3,JUNG Yerin,Female,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,15-07-1996,
03-08-2024,Bronze Medal,3,LEE Hyekyeong,Female,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,12-01-1996,
03-08-2024,Bronze Medal,3,KIM Jisu,Female,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,12-12-2000,
03-08-2024,Bronze Medal,3,KIM Hayun,Female,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,07-01-2000,
03-08-2024,Bronze Medal,3,YOON Hyunji,Female,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,14-02-1994,
03-08-2024,Bronze Medal,3,AN Baul,Male,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,25-03-1994,
03-08-2024,Bronze Medal,3,KIM Won Jin,Male,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,01-05-1992,
03-08-2024,Bronze Medal,3,HAN Juyeo,Male,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,21-04-1999,
03-08-2024,Bronze Medal,3,LEE Joonhwan,Male,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,19-06-2002,
03-08-2024,Bronze Medal,3,KIM Minjong,Male,Korea,KOR,Korea,Republic of Korea,X,Judo,Mixed Team,HTEAM,/en/paris-2024/results/judo/mixed-team/repf00020000,01-09-2000,
03-08-2024,Gold Medal,1,CARNEGIE Sholto,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,28-02-1995,
03-08-2024,Gold Medal,1,GIBBS Rory,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,03-04-1994,
03-08-2024,Gold Medal,1,BOLDING Morgan,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,13-05-1995,
03-08-2024,Gold Medal,1,DAWSON Jacob,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,02-11-1993,
03-08-2024,Gold Medal,1,ELWES Charles,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,15-07-1997,
03-08-2024,Gold Medal,1,DIGBY Tom,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,23-07-1998,
03-08-2024,Gold Medal,1,RUDKIN James,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,07-07-1994,
03-08-2024,Gold Medal,1,FORD Tom,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,03-10-1992,
03-08-2024,Gold Medal,1,BRIGHTMORE Harry,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,01-07-1994,
03-08-2024,Silver Medal,2,RIENKS Ralf,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,23-09-1997,
03-08-2024,Silver Medal,2,MOLENAAR Olav,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,28-03-1999,
03-08-2024,Silver Medal,2,de GRAAF Sander,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,13-06-1995,
03-08-2024,Silver Medal,2,KNAB Ruben,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,19-02-1988,
03-08-2024,Silver Medal,2,van DOORN Gert-Jan,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,03-02-1999,
03-08-2024,Silver Medal,2,van de KERKHOF Jacob,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,12-10-1995,
03-08-2024,Silver Medal,2,van der BIJ Jan,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,25-09-1991,
03-08-2024,Silver Medal,2,MAKKER Mick,Male,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,05-02-1993,
03-08-2024,Silver Medal,2,FETTER Dieuwke,Female,Netherlands,NED,Netherlands,Netherlands,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,26-01-1991,
03-08-2024,Bronze Medal,3,HOLLINGSWORTH Henry,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,05-09-1997,
03-08-2024,Bronze Medal,3,RUSHER Nick,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,10-06-1999,
03-08-2024,Bronze Medal,3,TABASH Christian,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,14-05-1999,
03-08-2024,Bronze Medal,3,DEAN Clark,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,03-02-2000,
03-08-2024,Bronze Medal,3,CARLSON Chris,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,14-03-1997,
03-08-2024,Bronze Medal,3,CHATAIN Peter,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,08-11-1999,
03-08-2024,Bronze Medal,3,OLSON Evan,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,26-07-1997,
03-08-2024,Bronze Medal,3,QUINTON Pieter,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,11-02-1998,
03-08-2024,Bronze Medal,3,MILNE Rielly,Male,United States,USA,United States,United States of America,M,Rowing,Men's Eight,TEAM,/en/paris-2024/results/rowing/men-s-eight/fnl---------,31-05-1996,
03-08-2024,Gold Medal,1,RUSU Maria Magdalena,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,30-09-1999,
03-08-2024,Gold Medal,1,ANGHEL Roxana,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,01-01-1998,
03-08-2024,Gold Medal,1,BODNAR Ancuta,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,25-09-1998,
03-08-2024,Gold Medal,1,LEHACI Maria,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,28-06-1999,
03-08-2024,Gold Medal,1,ADAM Adriana,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,11-04-1999,
03-08-2024,Gold Medal,1,BERES Amalia,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,18-06-1997,
03-08-2024,Gold Medal,1,VRINCEANU Ioana,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,07-03-1994,
03-08-2024,Gold Medal,1,RADIS Simona,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,05-04-1999,
03-08-2024,Gold Medal,1,PETREANU Victoria Stefania,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,21-01-2003,
03-08-2024,Silver Medal,2,SEVICK Jessica,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,15-07-1989,
03-08-2024,Silver Medal,2,FILMER Caileigh,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,18-12-1996,
03-08-2024,Silver Medal,2,MESCHKULEIT Maya,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,28-07-2001,
03-08-2024,Silver Medal,2,GRUCHALLA-WESIERSKI Kasia,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,31-03-1991,
03-08-2024,Silver Medal,2,WASTENEYS Avalon,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,31-08-1997,
03-08-2024,Silver Medal,2,PAYNE Sydney,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,16-09-1997,
03-08-2024,Silver Medal,2,WALKER Kristina,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,09-05-1996,
03-08-2024,Silver Medal,2,DENT Abby,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,04-03-2002,
03-08-2024,Silver Medal,2,KIT Kristen,Female,Canada,CAN,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,18-08-1988,
03-08-2024,Bronze Medal,3,LONG Heidi,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,29-11-1996,
03-08-2024,Bronze Medal,3,McKELLAR Rowan,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,24-05-1994,
03-08-2024,Bronze Medal,3,DUNFORD Holly,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,14-10-1999,
03-08-2024,Bronze Medal,3,FORD Emily,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,08-11-1994,
03-08-2024,Bronze Medal,3,IRWIN Lauren,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,20-08-1998,
03-08-2024,Bronze Medal,3,STEWART Eve,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,13-01-1998,
03-08-2024,Bronze Medal,3,TAYLOR Harriet,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,14-02-1994,
03-08-2024,Bronze Medal,3,CAMPBELL-ORDE Annie,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,05-10-1995,
03-08-2024,Bronze Medal,3,FIELDMAN Henry,Male,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,25-11-1988,
03-08-2024,Gold Medal,1,SMITH Regan,Female,United States,USA,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,09-02-2002,
03-08-2024,Gold Medal,1,SWANSON Charlie,Male,United States,USA,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,20-02-1998,
03-08-2024,Gold Medal,1,DRESSEL Caeleb,Male,United States,USA,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,16-08-1996,
03-08-2024,Gold Medal,1,WEITZEIL Abbey,Female,United States,USA,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,03-12-1996,
03-08-2024,Gold Medal,1,FINK Nic,Male,United States,USA,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,03-07-1993,
03-08-2024,Gold Medal,1,HUSKE Torri,Female,United States,USA,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,07-12-2002,
03-08-2024,Gold Medal,1,MURPHY Ryan,Male,United States,USA,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,02-07-1995,
03-08-2024,Gold Medal,1,WALSH Gretchen,Female,United States,USA,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,29-01-2003,
03-08-2024,Silver Medal,2,XU Jiayu,Male,China,CHN,China,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,19-08-1995,
03-08-2024,Silver Medal,2,TANG Qianting,Female,China,CHN,China,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,14-03-2004,
03-08-2024,Silver Medal,2,ZHANG Yufei,Female,China,CHN,China,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,19-04-1998,
03-08-2024,Silver Medal,2,PAN Zhanle,Male,China,CHN,China,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,04-08-2004,
03-08-2024,Silver Medal,2,QIN Haiyang,Male,China,CHN,China,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,17-05-1999,
03-08-2024,Silver Medal,2,YANG Junxuan,Female,China,CHN,China,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,26-01-2002,
03-08-2024,Bronze Medal,3,ANDERSON Iona,Female,Australia,AUS,Australia,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,03-10-2005,
03-08-2024,Bronze Medal,3,STUBBLETY-COOK Zac,Male,Australia,AUS,Australia,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,04-01-1999,
03-08-2024,Bronze Medal,3,McKEON Emma,Female,Australia,AUS,Australia,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,24-05-1994,
